obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle
55638.321057200000,14.159,0.092,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9977770001155,233.96838000000000,57.902645000000000,100082,6,55638.322657200000,737,14.105000000000000,19.091,27.257000000000000,4.2500000000000000,5.358,0,131072,0,1,9977770,0.052431000000000000,12.828928000000000
55606.389067200000,14.160,0.045,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9915001002901,233.96831300000000,57.902640000000000,100082,6,55606.390207200000,705,14.145000000000000,20.747,27.617000000000000,2.7500000000000000,3.073,0,131074,0,1,9915001,0.052431000000000000,12.828928000000000
55671.333637200000,14.204,0.030,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10054076002634,233.96833800000000,57.902646000000000,100082,6,55671.335207200000,769,14.203000000000000,20.742,27.603000000000000,2.3500000000000000,2.691,0,131074,0,1,10054076,0.052431000000000000,12.828928000000000
55585.475357200000,14.268,0.027,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9806315003144,233.96832100000000,57.902654000000000,100082,6,55585.475987200000,684,14.256000000000000,21.035,27.631000000000000,2.2500000000000000,2.493,0,131074,0,1,9806315,0.052431000000000000,12.828928000000000
56395.281497200000,14.168,0.023,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15791446003236,233.96834400000000,57.902648000000000,100082,6,56395.283117200000,1470,14.171000000000000,21.205,27.624000000000000,3.1500000000000000,3.498,0,131074,1,1,15791446,0.052431000000000000,12.828928000000000
55591.527487200000,14.140,0.164,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9902061003847,233.96833900000000,57.902644000000000,100082,6,55591.528277200000,690,14.121000000000000,21.567,27.628000000000000,2.7500000000000000,3.804,0,131072,0,1,9902061,0.052431000000000000,12.828928000000000
55371.400817200000,14.280,0.022,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11413192003003,233.96832800000000,57.902650000000000,100082,6,55371.401077200000,470,14.293000000000000,21.036,27.702000000000000,1.9500000000000000,2.245,0,131074,0,1,11413192,0.052431000000000000,12.828928000000000
56425.326867200000,14.187,0.021,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,16067787004111,233.96833700000000,57.902652000000000,100082,6,56425.328117200000,1500,14.191000000000000,21.601,27.679000000000000,2.2500000000000000,2.625,0,131075,1,1,16067787,0.052431000000000000,12.828928000000000
56781.455907200000,14.352,0.043,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22122893003157,233.96836000000000,57.902650000000000,100082,6,56781.457307200000,1853,14.318000000000000,21.182,27.421000000000000,2.1500000000000000,2.424,0,131074,0,1,22122893,0.052431000000000000,12.828928000000000
55663.281537200000,14.211,0.025,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10038563002937,233.96831100000000,57.902647000000000,100082,6,55663.283167200000,761,14.229000000000000,21.016,27.541000000000000,2.2500000000000000,2.499,0,131074,0,1,10038563,0.052431000000000000,12.828928000000000
55313.455917200000,14.218,0.021,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11580683002711,233.96835300000000,57.902650000000000,100082,6,55313.457407200000,415,14.233000000000000,20.915,27.730000000000000,1.9500000000000000,2.156,0,131074,0,1,11580683,0.052431000000000000,12.828928000000000
55014.411497200000,14.327,0.033,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11913174003373,233.96836200000000,57.902665000000000,100082,6,55014.411527200000,128,14.291000000000000,21.226,27.057000000000000,1.8500000000000000,2.159,0,131074,0,1,11913174,0.052431000000000000,12.828928000000000
55020.379147200000,14.327,0.036,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11919224002016,233.96836900000000,57.902639000000000,100082,6,55020.379007200000,134,14.282000000000000,20.125,27.114000000000000,2.7500000000000000,3.221,0,131074,0,1,11919224,0.052431000000000000,12.828928000000000
54977.474597200000,14.326,0.027,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,12105471003595,233.96835600000000,57.902658000000000,100082,6,54977.475577200000,96,14.307000000000000,21.325,27.148000000000000,2.1500000000000000,2.470,0,131074,0,1,12105471,0.052431000000000000,12.828928000000000
55382.372907200000,14.277,0.024,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11240339003829,233.96832100000000,57.902652000000000,100082,6,55382.372867200000,481,14.294000000000000,21.496,27.659000000000000,2.0500000000000000,2.308,0,131074,0,1,11240339,0.052431000000000000,12.828928000000000
55683.333047200000,14.200,0.026,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10063679003366,233.96831100000000,57.902651000000000,100082,6,55683.334477200000,781,14.187000000000000,21.200,27.604000000000000,2.6500000000000000,2.980,0,131074,0,1,10063679,0.052431000000000000,12.828928000000000
56782.468057200000,14.328,0.069,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22237930003534,233.96836300000000,57.902649000000000,100082,6,56782.469447200000,1854,14.309000000000000,21.409,27.524000000000000,2.2500000000000000,2.603,0,131075,1,1,22237930,0.052431000000000000,12.828928000000000
56412.431377200000,14.194,0.023,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15969701003314,233.96833900000000,57.902655000000000,100082,6,56412.432837200000,1487,14.194000000000000,21.135,27.667000000000000,2.4500000000000000,2.539,0,131074,1,1,15969701,0.052431000000000000,12.828928000000000
56368.403667200000,13.989,0.025,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15488383002946,233.96835800000000,57.902642000000000,100082,6,56368.405267200000,1443,13.983000000000000,21.198,27.584000000000000,3.4500000000000000,4.312,0,131072,1,1,15488383,0.052431000000000000,12.828928000000000
55581.407267200000,14.161,0.032,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9816767001242,233.96836600000000,57.902617000000000,100082,6,55581.407787200000,680,14.118000000000000,19.458,27.509000000000000,4.4500000000000000,5.502,0,131072,0,1,9816767,0.052431000000000000,12.828928000000000
55605.340507200000,14.103,0.060,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9917476001992,233.96835700000000,57.902646000000000,100082,6,55605.341627200000,704,14.283000000000000,20.324,27.526000000000000,2.8500000000000000,4.012,0,131072,0,1,9917476,0.052431000000000000,12.828928000000000
56434.419527200000,14.192,0.023,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,16149551003014,233.96832000000000,57.902651000000000,100082,6,56434.420597200000,1509,14.195000000000000,21.011,27.675000000000000,2.4500000000000000,2.812,0,131074,1,1,16149551,0.052431000000000000,12.828928000000000
56394.355217200000,14.188,0.228,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15784032003715,233.96833700000000,57.902653000000000,100082,6,56394.356847200000,1469,14.074000000000000,21.473,27.537000000000000,2.3500000000000000,2.551,0,131074,1,1,15784032,0.052431000000000000,12.828928000000000
55694.378277200000,14.234,0.021,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10065950003439,233.96831600000000,57.902651000000000,100082,6,55694.379537200000,792,14.241000000000000,21.127,27.614000000000000,2.3500000000000000,2.460,0,131074,0,1,10065950,0.052431000000000000,12.828928000000000
55783.207397200000,14.077,0.025,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10358107003161,233.96832000000000,57.902654000000000,100082,6,55783.206437200000,881,14.067000000000000,21.065,27.557000000000000,1.9500000000000000,2.147,0,131074,0,1,10358107,0.052431000000000000,12.828928000000000
55822.167537200000,14.031,0.024,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10515326003306,233.96832400000000,57.902649000000000,100082,6,55822.165947200000,920,14.041000000000000,21.203,27.509000000000000,1.9500000000000000,2.148,0,131074,0,1,10515326,0.052431000000000000,12.828928000000000
56402.444907200000,14.164,0.045,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15857839003169,233.96834400000000,57.902653000000000,100082,6,56402.446477200000,1477,14.197000000000000,21.249,27.642000000000000,2.5500000000000000,2.739,0,131074,1,1,15857839,0.052431000000000000,12.828928000000000
56780.499437200000,14.369,0.022,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22124302002503,233.96837700000000,57.902646000000000,100082,6,56780.500847200000,1852,14.374000000000000,20.746,27.511000000000000,2.1500000000000000,2.323,0,131074,0,1,22124302,0.052431000000000000,12.828928000000000
56794.356087200000,14.422,0.170,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22077145001709,233.96836500000000,57.902648000000000,100082,6,56794.357267200000,1866,14.446000000000000,19.981,27.251000000000000,2.3500000000000000,2.616,0,131074,0,1,22077145,0.052431000000000000,12.828928000000000
56789.213727200000,14.369,0.023,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22220619002055,233.96838200000000,57.902649000000000,100082,6,56789.215007200000,1861,14.381000000000000,20.275,27.523000000000000,2.9500000000000000,3.277,0,131074,1,1,22220619,0.052431000000000000,12.828928000000000
55782.178287200000,14.084,0.021,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10353499003264,233.96831500000000,57.902641000000000,100082,6,55782.177347200000,880,14.091000000000000,21.065,27.579000000000000,2.1500000000000000,2.269,0,131074,0,1,10353499,0.052431000000000000,12.828928000000000
55567.513427200000,14.145,0.156,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9764711001686,233.96835900000000,57.902649000000000,100082,6,55567.513537200000,664,14.407000000000000,20.173,27.105000000000000,3.1500000000000000,4.158,0,131072,0,1,9764711,0.052431000000000000,12.828928000000000
55380.397687200000,14.255,0.026,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11244330003047,233.96832200000000,57.902648000000000,100082,6,55380.397697200000,479,14.270000000000000,21.014,27.640000000000000,2.6500000000000000,2.970,0,131075,0,1,11244330,0.052431000000000000,12.828928000000000
55572.561187200000,14.156,0.091,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10349643001461,233.96834900000000,57.902662000000000,100082,6,55572.561457200000,669,14.189000000000000,19.722,26.688000000000000,3.0500000000000000,3.970,0,131072,1,1,10349643,0.052431000000000000,12.828928000000000
54984.198357200000,14.355,0.124,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,12019477002842,233.96836500000000,57.902658000000000,100082,6,54984.199187200000,102,14.303000000000000,20.762,27.074000000000000,2.1500000000000000,2.434,0,131074,0,1,12019477,0.052431000000000000,12.828928000000000
56429.181907200000,14.190,0.258,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,16110091003091,233.96832300000000,57.902646000000000,100082,6,56429.183087200000,1504,14.111000000000000,21.078,27.491000000000000,2.3500000000000000,2.621,0,131074,1,1,16110091,0.052431000000000000,12.828928000000000
55793.200767200000,14.065,0.029,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10377928003056,233.96836600000000,57.902669000000000,100082,6,55793.199597200000,891,14.065000000000000,20.903,27.574000000000000,3.5500000000000000,3.597,0,131074,0,1,10377928,0.052431000000000000,12.828928000000000
55571.431567200000,14.116,0.086,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9775729001885,233.96833300000000,57.902648000000000,100082,6,55571.431797200000,667,14.140000000000000,20.298,27.221000000000000,3.5500000000000000,4.527,0,131072,0,1,9775729,0.052431000000000000,12.828928000000000
55034.170637200000,14.371,0.032,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,12001125003447,233.96836700000000,57.902648000000000,100082,6,55034.170137200000,148,14.358000000000000,21.147,27.197000000000000,1.8500000000000000,2.163,0,131074,0,1,12001125,0.052431000000000000,12.828928000000000
56402.504537200000,14.165,0.045,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15857888003177,233.96832900000000,57.902656000000000,100082,6,56402.506107200000,1477,14.077000000000000,21.038,27.595000000000000,2.6500000000000000,2.817,0,131074,1,1,15857888,0.052431000000000000,12.828928000000000
55181.517657200000,14.162,0.161,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,12386969002131,233.96830800000000,57.902639000000000,100082,6,55181.517177200000,281,14.567000000000000,20.726,27.508000000000000,2.5500000000000000,2.803,0,131074,1,1,12386969,0.052431000000000000,12.828928000000000
56403.472777200000,14.184,0.021,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15870640003837,233.96834000000000,57.902654000000000,100082,6,56403.474337200000,1478,14.190000000000000,21.685,27.678000000000000,2.0500000000000000,2.299,0,131074,1,1,15870640,0.052431000000000000,12.828928000000000
55562.452337200000,14.206,0.180,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,9603681001740,233.96831700000000,57.902648000000000,100082,6,55562.452307200000,659,14.557000000000000,20.343,27.290000000000000,2.8500000000000000,4.025,0,131072,0,1,9603681,0.052431000000000000,12.828928000000000
55198.466277200000,14.139,0.022,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11693940001874,233.96835100000000,57.902645000000000,100082,6,55198.466277200000,306,14.131000000000000,20.173,27.717000000000000,3.2500000000000000,4.469,0,131072,0,1,11693940,0.052431000000000000,12.828928000000000
56392.464697200000,14.095,0.026,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15770804003228,233.96833900000000,57.902652000000000,100082,6,56392.466337200000,1467,14.083000000000000,21.279,27.688000000000000,3.0500000000000000,3.988,0,131072,1,1,15770804,0.052431000000000000,12.828928000000000
55250.523237200000,14.140,0.050,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11680971003321,233.96833400000000,57.902647000000000,100082,6,55250.524567200000,353,14.123000000000000,21.388,27.758000000000000,2.7500000000000000,3.796,0,131072,0,1,11680971,0.052431000000000000,12.828928000000000
56789.180497200000,14.381,0.023,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,22220594001976,233.96839400000000,57.902640000000000,100082,6,56789.181777200000,1861,14.393000000000000,20.251,27.498000000000000,2.7500000000000000,3.103,0,131074,1,1,22220594,0.052431000000000000,12.828928000000000
55809.185967200000,14.092,0.050,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10480889002893,233.96832200000000,57.902646000000000,100082,6,55809.184527200000,907,14.121000000000000,20.946,27.468000000000000,2.0500000000000000,2.278,0,131074,0,1,10480889,0.052431000000000000,12.828928000000000
55201.468777200000,14.086,0.026,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11702573002091,233.96834100000000,57.902639000000000,100082,6,55201.468867200000,310,14.083000000000000,20.357,27.714000000000000,3.9500000000000000,4.927,0,131072,0,1,11702573,0.052431000000000000,12.828928000000000
55706.310487200000,14.191,0.022,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10086064004088,233.96832700000000,57.902651000000000,100082,6,55706.311507200000,804,14.196000000000000,21.705,27.601000000000000,1.8500000000000000,2.100,0,131075,0,1,10086064,0.052431000000000000,12.828928000000000
55017.437017200000,14.349,0.035,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,11907058002454,233.96835200000000,57.902649000000000,100082,6,55017.436967200000,131,14.308000000000000,20.494,27.087000000000000,2.1500000000000000,2.442,0,131074,0,1,11907058,0.052431000000000000,12.828928000000000
56376.314697200000,14.134,0.020,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,15631481002510,233.96836900000000,57.902650000000000,100082,6,56376.316337200000,1451,14.141000000000000,20.623,27.694000000000000,2.5500000000000000,2.722,0,131074,1,1,15631481,0.052431000000000000,12.828928000000000
56824.263437200000,14.295,0.026,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,21886561003251,233.96837400000000,57.902648000000000,100082,6,56824.263917200000,1893,14.299000000000000,21.151,27.732000000000000,2.3500000000000000,2.658,0,131074,0,1,21886561,0.052431000000000000,12.828928000000000
55693.373367200000,14.225,0.022,1000822060001458,233.968346,57.902654000000000,2,0,2.171927E-07,608,534,105,14.102,0.0070000000000000000,14.203000000000000,14.339,14.215,14.344000000000000,0.108,0.028000000000000000,10068488003654,233.96831700000000,57.902646000000000,100082,6,55693.374647200000,791,14.228000000000000,21.380,27.617000000000000,2.2500000000000000,2.532,0,131074,0,1,10068488,0.052431000000000000,12.828928000000000
