# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-15 at 21:51:34
#
# Requested input R.A. = 156.727476936 degrees
# Requested input Dec. = -0.541518362576 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460478.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 418 15 3 ZTF_r 445257675915 0 2.0297 79.1924 10.6516 24.615 3.7849e-05 0.0425379 0.103129 6.05896e-05 334 30. 0.049976 0.045205 18.2078 24.615 1 2458199.7576736 418120259 null null null null null null null null 0.0896449544167432 15.8799995422363 0.0579999983310699 5.30299997329712 0.333000004291534 2458160.791412 2458450.023322 61
 1 418 15 3 ZTF_r 445272825915 0 2.1364 236.001 8.41164 25.8142 1.09136e-05 0.0276899 0.0924094 1.59837e-05 483 30. 0.05188 0.04412 19.6897 25.8142 1 2458199.7728241 418120259 23.2580454336936 34.5316943226272 0.749221320957772 0.879008764739867 59.9904332336389 64.3462263236732 0.93858607883571 1.03414060274887 0.0896449544167432 15.8799995422363 0.0579999983310699 5.30299997329712 0.333000004291534 2458160.791412 2458450.023322 56
 2 418 15 3 ZTF_g 448254205915 0 2.5785 147.389 8.31291 26.3098 1.90874e-05 0.0353748 -0.0466699 3.1656e-05 439 30. 0.049518 0.046442 20.074 26.3098 1 2458202.7542014 418120159 null null null null null null null null 0.157234264192477 16.6350004196167 0.0520000010728836 5.20599985122681 0.252000004053116 2458202.754201 2458461.959583 61
 3 418 15 3 ZTF_g 453294365915 0 2.4664 145.856 23.6715 26.3007 4.95689e-05 0.0423976 -0.0438192 0.0001066 267 30. 0.048001 0.045289 18.8589 26.3007 1 2458207.7943634 418120159 256.133434674033 110.549485234158 2.57729629679878 0.895136696541812 138.431383063538 185.597273415666 0.750893177622211 1.06333062502949 0.157234264192477 16.6350004196167 0.0520000010728836 5.20599985122681 0.252000004053116 2458202.754201 2458461.959583 56
 4 418 15 3 ZTF_g 456262255915 0 2.4174 115.251 15.7397 26.0398 5.08436e-05 0.0467527 -0.0328569 0.000106584 305 30. 0.054026 0.05489 19.0622 26.0398 1 2458210.7622569 418120159 -3.76157439230442 83.0201520318396 -0.0504012064197281 0.886000392763871 2.50858296348164 137.841197645433 0.0183216517065387 1.06219559594123 0.157234264192477 16.6350004196167 0.0520000010728836 5.20599985122681 0.252000004053116 2458202.754201 2458461.959583 56
 5 418 15 3 ZTF_g 456276845915 0 2.4762 104.33 17.0356 25.9202 8.23413e-05 0.0559352 -0.0256436 0.000180898 274 30. 0.048322 0.048474 18.8496 25.9202 1 2458210.7768403 418120159 -444.492577383136 84.8349756381878 -5.82833323610354 0.897497153789259 -554.772599339952 138.338248160446 -4.0372711968098 1.07317353666844 0.157234264192477 16.6350004196167 0.0520000010728836 5.20599985122681 0.252000004053116 2458202.754201 2458461.959583 56
 6 418 15 3 ZTF_r 460196435915 0 2.4465 40.9328 10.8536 23.927 0.000925113 0.133326 0.0540422 0.00173185 165 30. 0.061408 0.049937 17.3472 23.927 1 2458214.6964352 418120259 null null null null null null null null 0.0896449544167432 15.8799995422363 0.0579999983310699 5.30299997329712 0.333000004291534 2458160.791412 2458450.023322 61
 7 418 15 3 ZTF_r 463216215915 0 2.1856 303.335 7.15727 26.0967 8.2903e-06 0.0242799 0.0895673 1.22435e-05 480 30. 0.054581 0.049457 20.1338 26.0967 1 2458217.7162153 418120259 196.567778475066 32.1918744677001 6.79236264779892 1.1830184558685 399.897827951882 58.4551642841925 6.8871787080084 1.03917424616119 0.0896449544167432 15.8799995422363 0.0579999983310699 5.30299997329712 0.333000004291534 2458160.791412 2458450.023322 56
 8 418 15 3 ZTF_r 463244745915 0 2.2199 321.002 6.94073 26.142 9.1514e-06 0.0253398 0.0970708 1.34558e-05 480 30. 0.055242 0.049342 20.1851 26.142 1 2458217.7447454 418120259 -78.8556727562795 32.3952473337964 -2.70773676834015 0.887936397504745 -207.428784678397 57.8651906778947 -3.60883334231155 1.03762716483777 0.0896449544167432 15.8799995422363 0.0579999983310699 5.30299997329712 0.333000004291534 2458160.791412 2458450.023322 56
