# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-15 at 21:39:03
#
# Requested input R.A. = 249.557164248 degrees
# Requested input Dec. = 26.2817807249 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460478.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 633 10 3 ZTF_r 444394583915 0 1.7499 187.24 6.8799 26.2641 2.286e-06 0.0209441 0.103295 4.43809e-06 1193 30. 0.036436 0.04311 20.6544 26.2641 2 2458198.8945833 633120239 185.228641545996 25.1915181876723 8.17915806846902 1.1471710347312 156.142291642816 47.4554682979037 3.31245111677903 1.03317457182363 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 1 633 10 3 ZTF_r 444419163915 0 1.9696 193.5 6.2521 26.3 2.0152e-06 0.0196603 0.106363 3.91821e-06 1193 30. 0.040354 0.04449 20.6769 26.3 2 2458198.9191667 633120239 139.537465600831 26.1067765408725 5.94555471188124 1.27195024304425 41.8203717903292 47.4829784765063 0.886676357535147 1.03951833934387 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 2 633 10 3 ZTF_r 444456533915 0 1.7087 195.778 6.17678 26.3004 2.1912e-06 0.0204831 0.108369 4.25528e-06 1191 30. 0.041431 0.049849 20.8164 26.3004 1 2458198.9565394 633120239 12.0367835507015 25.3850996592164 0.527456172926292 1.29762829376116 -36.5468516736229 47.5017117170531 -0.77456149457359 1.04213847593099 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 3 633 10 3 ZTF_r 444457473915 0 1.4476 196.44 6.15418 26.305 2.8145e-06 0.023183 0.106246 5.4613e-06 1191 30. 0.055259 0.05759 20.8839 26.305 2 2458198.9574769 633120239 -65.5516059797085 22.3590319315894 -3.26125787688538 1.20285659144027 -20.6357596346081 42.7244179484613 -0.486249869760296 1.04022728031202 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 4 633 10 3 ZTF_r 444460833915 0 1.4735 196.076 6.16395 26.3007 2.6313e-06 0.0224442 0.111182 5.09587e-06 1193 30. 0.053102 0.052366 20.87 26.3007 2 2458198.9608333 633120239 -19.9511924588155 21.6302219613489 -1.02603619894796 1.27264864591001 -27.4586936790781 41.3004663283282 -0.669329719937792 1.04026213753409 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 5 633 10 3 ZTF_r 444461773915 0 1.6232 177.482 6.51141 26.1913 2.776e-06 0.0230587 0.112148 5.39165e-06 1193 30. 0.038053 0.049287 20.6641 26.1913 1 2458198.9617708 633120239 -124.104821652921 24.2519543680732 -5.69241708541181 1.36194708319054 -286.193540142523 45.88061753742 -6.27979930449959 1.04053256734836 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 6 633 10 3 ZTF_r 444499973915 0 1.5324 194.811 5.83112 26.2974 2.7229e-06 0.0228185 0.107813 5.28634e-06 1191 30. 0.055731 0.05283 20.9056 26.2974 2 2458198.9999769 633120239 52.3911265160455 21.2990694334513 2.73622564234914 1.46826868349351 114.274509516614 39.6381635552407 2.90235834848034 1.04560011632539 0.168525965694958 16.2900003433228 0.0540000014007092 4.65100002288818 0.256000012159348 2458156.016574 2458217.982454 0
 7 633 10 3 ZTF_g 449398353915 0 2.4971 195.723 7.55473 26.2239 4.5714e-06 0.0289102 -0.0300848 9.6021e-06 1159 30. 0.045618 0.04785 20.161 26.2239 2 2458203.8983565 633120139 -106.398562421404 38.9268517866179 -3.04047390002385 1.03840992025919 -88.7802154044631 62.806484163347 -1.42307209922337 1.08368164179331 0.0841821604944176 17.2369997024536 0.0540000014007092 5.0019998550415 0.312000006437302 2458203.898357 2458227.856713 0
 8 633 10 3 ZTF_g 449419083915 0 2.3902 193.449 6.31927 26.1978 3.7901e-06 0.0267648 -0.0273917 7.71705e-06 1183 30. 0.043338 0.047764 20.4662 26.1978 1 2458203.9190856 633120139 -87.7888033257225 30.9316138331676 -3.15712189841361 1.07157958233366 -108.510854169607 50.1546095271445 -2.17809852465261 1.0915928182915 0.0841821604944176 17.2369997024536 0.0540000014007092 5.0019998550415 0.312000006437302 2458203.898357 2458227.856713 0
