# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-15 at 21:51:34
#
# Requested input R.A. = 156.588058472 degrees
# Requested input Dec. = 0.684927999973 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460478.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 418 15 0 ZTF_r 445257675615 0 2.3435 75.5461 10.7014 24.6025 5.28499e-05 0.049141 0.0773916 8.62255e-05 310 30. 0.057963 0.053891 18.1259 24.6025 1 2458199.7576736 418120256 81.8691448988802 44.8069693689767 2.03249499631296 1.00812335040435 113.338435783146 81.0717218777582 1.40741770405602 1.046600177077 0.21351642442582 16.1309999465942 0.0520000010728836 5.33099985122681 0.232999995350838 2458160.791412 2458450.023322 0
 1 418 15 0 ZTF_r 445272825615 0 2.3193 232.474 7.97712 25.7833 9.9682e-06 0.0275807 0.0885707 1.51534e-05 480 30. 0.051104 0.049936 19.6689 25.7833 1 2458199.7728241 418120256 -69.6658743763226 34.8948581460214 -2.2208204925207 1.15030103585136 -149.699301518951 62.5199025645242 -2.41055293987507 1.0443451808398 0.21351642442582 16.1309999465942 0.0520000010728836 5.33099985122681 0.232999995350838 2458160.791412 2458450.023322 0
 2 418 15 0 ZTF_g 448254205615 0 2.5228 143.107 8.74894 26.2805 1.75497e-05 0.0355721 -0.0487967 3.03108e-05 440 30. 0.053032 0.059865 20.0188 26.2805 1 2458202.7542014 418120156 -13.5785747520982 43.9171687192626 -0.343933638861355 0.984523142458833 15.5333963856769 69.3031856100492 0.225646405232192 1.09481503431863 0.114595966199069 16.9980003356934 0.0500000007450581 4.80900001525879 0.314000010490417 2458202.754201 2458461.959583 0
 3 418 15 0 ZTF_g 453294365615 0 2.5809 143.415 22.9696 26.2897 4.41308e-05 0.0418208 -0.0400392 9.62338e-05 261 30. 0.060809 0.058158 18.8385 26.2897 1 2458207.7943634 418120156 -113.784462286802 124.571539378902 -1.01605901004353 1.01705802423085 -313.930291946441 203.778514697964 -1.55092224022285 1.07750561350333 0.114595966199069 16.9980003356934 0.0500000007450581 4.80900001525879 0.314000010490417 2458202.754201 2458461.959583 0
 4 418 15 0 ZTF_g 456262255615 0 2.5053 110.714 15.3466 26.01 5.33993e-05 0.0497146 -0.0341806 0.000108824 301 30. 0.059129 0.060531 19.05 26.01 1 2458210.7622569 418120156 75.0758135190175 80.447312817019 1.03810983622856 1.00149552510984 179.369899718395 131.093041339075 1.37747941819399 1.07801744071311 0.114595966199069 16.9980003356934 0.0500000007450581 4.80900001525879 0.314000010490417 2458202.754201 2458461.959583 0
 5 418 15 0 ZTF_g 456276845615 0 2.4741 108.141 15.5936 25.9594 5.04978e-05 0.0464874 -0.0193275 0.000104817 284 30. 0.052826 0.058014 18.9928 25.9594 1 2458210.7768403 418120156 10.5472506090908 88.4817038291042 0.132599103978112 0.940497558189906 19.4373370441425 142.718450511621 0.13711085397376 1.08771103665564 0.114595966199069 16.9980003356934 0.0500000007450581 4.80900001525879 0.314000010490417 2458202.754201 2458461.959583 0
 6 418 15 0 ZTF_r 460196435615 32 2.4398 30.7775 10.8013 23.7031 0.000670362 0.110692 0.0059946 0.00126409 127 30. 0.070598 0.060728 17.1291 23.7031 1 2458214.6964352 418120256 -139.478780170255 56.7929318770523 -2.73192424483985 1.0297742183929 -186.794758381899 93.3298774419406 -2.01492637707369 1.08372866397394 0.21351642442582 16.1309999465942 0.0520000010728836 5.33099985122681 0.232999995350838 2458160.791412 2458450.023322 0
 7 418 15 0 ZTF_r 463216215615 0 2.3948 294.611 7.14884 26.0466 9.0294e-06 0.026325 0.0823051 1.36299e-05 483 30. 0.050871 0.057718 20.0676 26.0466 1 2458217.7162153 418120256 70.2634556585975 30.9168357022047 2.52807100854749 1.16452707014246 35.7904727917418 54.5354028328165 0.660699688891156 1.04841305759521 0.21351642442582 16.1309999465942 0.0520000010728836 5.33099985122681 0.232999995350838 2458160.791412 2458450.023322 0
 8 418 15 0 ZTF_r 463244745615 0 2.4283 317.354 6.86545 26.0968 9.8342e-06 0.0274274 0.0856181 1.48981e-05 481 30. 0.061555 0.060407 20.1321 26.0968 1 2458217.7447454 418120256 -37.4250956398656 32.8275385277244 -1.26817562113477 1.15850718535932 -146.05770162603 56.0889449411614 -2.62157558506667 1.04937680437084 0.21351642442582 16.1309999465942 0.0520000010728836 5.33099985122681 0.232999995350838 2458160.791412 2458450.023322 0
