# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-15 at 14:00:59
#
# Requested input R.A. = 129.747018952 degrees
# Requested input Dec. = 26.1369907096 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460477.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 1662 3 2 ZTF_g 673414541015 0 3.1029 98.9043 4.83548 25.765 1.78106e-05 0.0411977 -0.062166 3.38883e-05 609 30. 0.073042 0.059765 19.8735 25.765 2 2458427.9145486 1662120110 -40.2765522147976 31.9100278518703 -1.4040413701501 1.09133277543908 -75.0980500862954 46.268956816222 -1.63400787432232 1.08020268486261 0.0453315702167522 17.1670000076294 0.0540000014007092 4.6399998664856 0.310999989509583 2458166.744363 2459142.975984 0
 1 1613 13 0 ZTF_g 673415014815 0 3.3495 81.4043 4.79002 25.6714 2.79819e-05 0.0425353 -0.0145497 5.84e-05 436 30. 0.067926 0.068453 19.655 25.6714 2 2458427.9150116 1613120148 50.1299062730691 39.5342304372665 1.41051725846849 1.09645417575571 91.1570661518277 52.9309115335938 1.73378866107056 1.2211917354758 0.240720952360791 17.1169998168945 0.0590000003576279 4.84100008010864 0.32600000500679 2458166.742384 2458898.749977 0
 2 1614 16 1 ZTF_g 673551496115 0 2.673 84.7161 9.45295 26.0825 1.97047e-05 0.0379782 -0.0631101 3.60018e-05 488 30. 0.0601 0.050892 19.5644 26.0825 2 2458428.0514931 1614120161 -122.453280051307 48.3625988028466 -2.81653786257545 1.10642746832405 77.3828018516293 80.3606268181931 0.969429714013574 1.04947338753741 0.211147566852703 17.1729995727539 0.0480000004172325 4.36399984359741 0.229000002145767 2458166.754213 2459183.017442 0
 3 1662 3 2 ZTF_g 674552191015 0 1.8381 161.738 10.7628 26.3103 1.00624e-05 0.0326397 -0.0542823 1.72904e-05 666 30. 0.041126 0.047925 20.1365 26.3103 2 2458429.0521991 1662120110 -23.0257312959759 39.1762516814365 -0.653800656418715 1.03454822961373 -75.6212771419312 77.1383937389929 -0.986935131835159 1.02769320194059 0.0453315702167522 17.1670000076294 0.0540000014007092 4.6399998664856 0.310999989509583 2458166.744363 2459142.975984 0
 4 1613 13 0 ZTF_g 676383004815 0 2.308 114.879 4.16945 26.034 1.09654e-05 0.0313924 -0.0345558 1.65255e-05 606 30. 0.055229 0.050219 20.5686 26.034 2 2458430.8830093 1613120148 -41.1366735254939 24.2114777109214 -1.89000378687763 1.11734381331306 -43.8559035611199 40.4216962316019 -1.09226677034725 1.11229436823665 0.240720952360791 17.1169998168945 0.0590000003576279 4.84100008010864 0.32600000500679 2458166.742384 2458898.749977 0
 5 1662 3 2 ZTF_g 676383921015 0 2.4942 147.324 4.10436 26.2076 8.2655e-06 0.0302584 -0.0845617 1.32461e-05 703 30. 0.060956 0.051542 20.6517 26.2076 2 2458430.8839236 1662120110 -44.2293221761409 25.0700826363659 -1.9624984362756 1.01369610748946 -11.1370382114359 43.5044615120355 -0.2577217695582 1.03888615365239 0.0453315702167522 17.1670000076294 0.0540000014007092 4.6399998664856 0.310999989509583 2458166.744363 2459142.975984 0
 6 1614 16 1 ZTF_g 676390376115 0 2.318 82.3947 3.83504 26.0387 1.27203e-05 0.0337568 -0.065098 1.83409e-05 614 30. 0.059892 0.049368 20.6666 26.0387 2 2458430.8903704 1614120161 34.2535726378403 20.8865962254611 1.82428633462651 1.11980902386682 10.6703532358643 35.8381621779127 0.299742454021433 1.05772029108381 0.211147566852703 17.1729995727539 0.0480000004172325 4.36399984359741 0.229000002145767 2458166.754213 2459183.017442 0
 7 1662 3 2 ZTF_r 678390781015 0 2.0379 176.158 7.61991 26.1196 5.9123e-06 0.0256495 0.10495 9.39494e-06 711 30. 0.049877 0.055631 20.1711 26.1196 2 2458432.890787 1662120210 -172.233368687235 32.8047721403587 -5.84029886170434 1.54502562850502 -77.3477316235132 60.8534912109829 -1.27960896731819 1.03972341174253 0.136825608334268 16.15 0.061999998986721 5.15999984741211 0.486000001430511 2458154.716678 2458757.956134 0
 8 1613 13 0 ZTF_r 678391704815 0 2.0295 149.623 6.8643 25.9919 7.3577e-06 0.0257256 0.0930641 1.08848e-05 619 30. 0.051091 0.04975 20.1241 25.9919 2 2458432.8917014 1613120248 -108.881721133085 35.1822091986322 -3.44260085071444 1.25768133290802 -135.616590415212 63.4558382859645 -2.15157469576042 1.06253417342802 0.10209775159173 16.1379999160767 0.0520000010728836 4.84499979019165 0.203999996185303 2458154.747350 2458761.986863 0
