# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-15 at 22:20:26
#
# Requested input R.A. = 246.96411409 degrees
# Requested input Dec. = 36.1555736154 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460478.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 680 16 2 ZTF_r 444393656215 0 2.5129 230.023 5.70575 26.1217 3.4878e-06 0.0214546 0.0907888 6.33543e-06 770 30. 0.045496 0.049865 20.3208 26.1217 2 2458198.8936574 680120262 -101.83085642771 26.8453144077178 -4.21954577594552 0.933847043182273 -48.896713526563 48.2817013079094 -1.01955884676682 1.03845918109484 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
 1 679 13 3 ZTF_r 444394135115 0 2.093 155.712 6.1056 26.174 3.641e-06 0.0226549 0.0894252 6.54706e-06 830 30. 0.038923 0.048177 20.4354 26.174 2 2458198.8941319 679120251 -45.8678611801389 27.495176857524 -1.85569574949262 1.32180580280712 118.319200550546 51.2159972743563 2.32575940161141 1.05568063800904 0.164632822485092 16.3209995269775 0.090999998152256 6.65799999237061 0.787000000476837 2458158.965289 2458218.966042 0
 2 679 13 3 ZTF_r 444398625115 0 2.102 156.875 5.99034 26.183 3.3188e-06 0.0216008 0.090237 5.9558e-06 829 30. 0.039691 0.047938 20.4717 26.183 2 2458198.8986227 679120251 -93.9516842959255 28.2425392412665 -3.70045928747745 1.33631399035248 -3.14496361900472 52.120742264845 -0.0607463553346103 1.05775395774628 0.164632822485092 16.3209995269775 0.090999998152256 6.65799999237061 0.787000000476837 2458158.965289 2458218.966042 0
 3 680 16 2 ZTF_r 444434606215 0 1.9876 233.742 5.32328 26.1349 3.1564e-06 0.020358 0.0978465 5.7572e-06 771 30. 0.039695 0.045867 20.6245 26.1349 2 2458198.9346065 680120262 -132.318073644146 24.207058244628 -6.08039727239449 0.869696993064903 -19.361661998676 46.8046750133138 -0.416455490838552 1.03863399989938 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
 4 679 13 3 ZTF_r 444435085115 0 1.8296 159.208 5.70127 26.1834 3.6544e-06 0.0225542 0.0969512 6.57445e-06 825 30. 0.035585 0.044888 20.6668 26.1834 2 2458198.935081 679120251 -32.5277955981384 24.4149639005895 -1.48201755092536 1.302686313902 4.95884514041555 46.495958160803 0.107369402529089 1.06026692387423 0.164632822485092 16.3209995269775 0.090999998152256 6.65799999237061 0.787000000476837 2458158.965289 2458218.966042 0
 5 680 16 2 ZTF_r 444454156215 0 1.9238 235.398 5.34404 26.1424 3.7667e-06 0.0222548 0.0961042 6.81761e-06 771 30. 0.039678 0.048427 20.665 26.1424 1 2458198.9541551 680120262 -124.784220948244 22.1966127661568 -6.25356642858368 1.04513748520391 -116.733733990802 43.5824394039568 -2.69649758051003 1.03643279767018 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
 6 680 16 2 ZTF_r 444455096215 0 2.025 234.675 5.35246 26.1402 3.3451e-06 0.0209414 0.0944531 6.08227e-06 769 30. 0.039492 0.043601 20.5905 26.1402 2 2458198.9550926 680120262 -104.192752358694 22.9474684888257 -5.05076926988042 0.93623765661597 -64.8333879460495 43.7715008653092 -1.49115390730818 1.03950454417606 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
 7 679 13 3 ZTF_r 444455565115 0 1.898 160.417 5.7556 26.1786 4.3255e-06 0.0245651 0.0989289 7.80302e-06 821 30. 0.039776 0.046544 20.7085 26.1786 2 2458198.9555671 679120251 -144.859002885387 24.6187576680649 -6.54536936016888 1.22970337576716 -237.571636697921 46.3642265990782 -5.15853952246232 1.06806227809303 0.164632822485092 16.3209995269775 0.090999998152256 6.65799999237061 0.787000000476837 2458158.965289 2458218.966042 0
 8 679 13 3 ZTF_r 444462755115 0 1.8941 145.077 6.16595 26.0685 4.0409e-06 0.0237639 0.100717 7.32211e-06 821 30. 0.039397 0.044569 20.4887 26.0685 2 2458198.9627546 679120251 8.24207522946828 27.2824212300309 0.336053532808418 1.14576764324527 109.750598175198 50.6829550165572 2.18001840524696 1.06954219779267 0.164632822485092 16.3209995269775 0.090999998152256 6.65799999237061 0.787000000476837 2458158.965289 2458218.966042 0
 9 680 16 2 ZTF_r 444463216215 0 1.9316 225.929 5.53368 26.0972 3.1226e-06 0.0202151 0.0976379 5.65143e-06 771 30. 0.037625 0.042787 20.555 26.0972 1 2458198.9632176 680120262 -38.5687633886497 24.5277771522648 -1.74917122327478 0.939688604385559 46.9031479911633 47.4788338561884 0.994528288847128 1.03744383235775 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
 10 680 16 2 ZTF_r 444464696215 0 1.8586 232.435 5.39773 26.1294 3.5031e-06 0.0213614 0.0956805 6.3715e-06 769 30. 0.037824 0.04585 20.6583 26.1294 2 2458198.9646991 680120262 -176.569999791674 19.7821762758853 -9.92882029031086 1.14543032285927 -127.734983224785 39.2016461840153 -3.28035422498302 1.0352504715883 0.156991424986651 16.3739999771118 0.0590000003576279 5.66200017929077 0.36599999666214 2458155.066736 2458198.964699 56
