oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
794115100006330,45443990,2458208.941914628,58208.439907400000,15.0162296,0.0118801855,0,zg,233.96836510000000,57.902680900000000,1.052999973,0.1030000001,20180331439861,794,15,1,19.7800007,26.1639252,0.0414176881,-0.0272628553,7.21524266E-05,30.0,1.07700002,2
794115100006330,45448015,2458208.982157748,58208.480150500000,15.0732708,0.0118969204,32768,zg,233.96834920000000,57.902675700000000,0.762000024,0.0909999982,20180331480104,794,15,1,19.2800007,25.9481316,0.0470469743,-0.0224162247,1.33627778E-04,30.0,1.08099997,2
794115100006330,45450081,2458209.002817454,58208.500810200000,15.0394030,0.0118865194,0,zg,233.96835470000000,57.902676600000000,0.970000029,0.0729999989,20180331500810,794,15,1,19.6100006,26.1231308,0.0368097052,-0.0333332568,6.42275772E-05,30.0,1.09800005,2
794115100006330,45545909,2458209.961104666,58209.459097200000,15.0350714,0.0118852872,0,zg,233.96837380000000,57.902696900000000,1.149000049,0.0759999976,20180401458843,794,15,1,20.1299992,26.3101101,0.0413132831,-0.0342191570,5.45054172E-05,30.0,1.07500005,2
794115100006330,45548104,2458209.983049164,58209.481041700000,15.0151348,0.0118799005,0,zg,233.96837310000000,57.902675500000000,1.049999952,0.0700000003,20180401481018,794,15,1,20.0200005,26.3000546,0.0437668636,-0.0135260029,6.33334494E-05,30.0,1.08299994,2
794115100006330,45634769,2458210.849704000,58210.347696800000,15.0519829,0.0118902223,0,zg,233.96834930000000,57.902666900000000,0.386999995,0.0189999994,20180402347674,794,15,1,20.3600006,26.2708988,0.0371937938,-0.0387269631,3.81038808E-05,30.0,1.19700003,2
794115100006330,45637218,2458210.874194696,58210.372187500000,15.0433969,0.0118876742,0,zg,233.96835040000000,57.902659100000000,0.930000007,0.1289999932,20180402372188,794,15,1,20.3899994,26.2833729,0.0369820483,-0.0354500189,3.71826100E-05,30.0,1.14300001,2
794115100006330,45639420,2458210.896208589,58210.394201400000,15.0310144,0.0118841538,0,zg,233.96836590000000,57.902658200000000,1.207000017,0.1180000007,20180402394167,794,15,1,20.5300007,26.2840176,0.0350641087,-0.0331655666,3.37672755E-05,30.0,1.10800004,2
794115100006330,45639618,2458210.898187790,58210.396180600000,15.0348682,0.0118852304,0,zg,233.96834030000000,57.902651900000000,0.880999982,0.0649999976,20180402396134,794,15,1,20.4500008,26.2388248,0.0399093553,-0.0232025776,4.39837495E-05,30.0,1.10599995,1
794115100006330,45643651,2458210.938523371,58210.436516200000,15.0408745,0.0118869431,0,zg,233.96837180000000,57.902665800000000,0.578999996,0.0659999996,20180402436470,794,15,1,20.3600006,26.2808552,0.0355898403,-0.0305416640,3.66132990E-05,30.0,1.07599998,2
794115100006330,45643743,2458210.939437771,58210.437430600000,15.0150623,0.0118798809,0,zg,233.96836090000000,57.902657500000000,1.401999950,0.0930000022,20180402437419,794,15,1,20.4599991,26.2769814,0.0390083380,-0.0221065488,4.22803678E-05,30.0,1.07599998,1
794115100006330,45737633,2458211.878337388,58211.376331000000,15.0138350,0.0118795661,0,zg,233.96834650000000,57.902691400000000,0.579999983,0.0049999999,20180403376331,794,15,1,19.8500004,26.2834816,0.0405426361,-0.0234090593,6.05487767E-05,30.0,1.13100004,3
794115100006330,45738295,2458211.884957780,58211.382951400000,15.0005426,0.0118762497,0,zg,233.96839830000000,57.902707300000000,0.777000010,-0.0000000000,20180403382940,794,15,1,19.5900002,26.2901421,0.0416175313,-0.0370106436,8.08152909E-05,30.0,1.12000000,2
794115100006330,45741226,2458211.914274856,58211.412268500000,15.0135202,0.0118794851,0,zg,233.96835080000000,57.902692600000000,1.175999999,0.0060000001,20180403412222,794,15,1,19.7700005,26.2932472,0.0450152531,-0.0245056171,8.00007765E-05,30.0,1.08700001,2
794115100006330,45743562,2458211.937631334,58211.435625000000,15.0319757,0.0118844202,0,zg,233.96833450000000,57.902683100000000,1.039000034,0.0070000002,20180403435613,794,15,1,19.7700005,26.3027115,0.0383994989,-0.0347046331,6.01816901E-05,30.0,1.07599998,2
794115100006330,45743653,2458211.938545732,58211.436539400000,15.0417185,0.0118871871,0,zg,233.96833840000000,57.902695400000000,1.190999985,0.0049999999,20180403436539,794,15,1,19.9099998,26.2934837,0.0386683084,-0.0286223590,5.19712339E-05,30.0,1.07500005,3
794115100006330,45743942,2458211.941427628,58211.439421300000,15.0351591,0.0118853124,0,zg,233.96834990000000,57.902699300000000,1.555999994,-0.0109999999,20180403439375,794,15,1,19.7299995,26.3038902,0.0458741300,-0.0382206030,8.25513343E-05,30.0,1.07500005,2
794115100006330,45745968,2458211.961693805,58211.459687500000,15.0346069,0.0118851578,0,zg,233.96833440000000,57.902703500000000,1.074000001,-0.0080000004,20180403459688,794,15,1,19.4400005,26.2953129,0.0459849797,-0.0377216376,1.04650295E-04,30.0,1.07599998,2
794115100006330,45748096,2458211.982966874,58211.480960600000,15.0279522,0.0118833110,0,zg,233.96842640000000,57.902719100000000,0.736999989,-0.0240000002,20180403480937,794,15,1,19.6100006,26.2826176,0.0441620499,-0.0324141160,8.65803158E-05,30.0,1.08700001,2
794115100006330,47332643,2458227.828356350,58227.326435200000,15.0982952,0.0119055016,0,zg,233.96836650000000,57.902663800000000,0.731999993,0.0680000037,20180419326424,794,15,1,21.5699997,26.2548504,0.0283428859,-0.0557121597,1.54449262E-05,30.0,1.14100003,2
794115100006330,47334530,2458227.847221874,58227.345300900000,15.1100092,0.0119097847,0,zg,233.96836370000000,57.902677000000000,0.939999998,0.0860000029,20180419345289,794,15,1,21.3299999,26.2667351,0.0317955948,-0.0594523177,1.96305537E-05,30.0,1.11199999,2
794115100006330,47337136,2458227.873286429,58227.371365700000,15.0934401,0.0119037759,0,zg,233.96832790000000,57.902691500000000,0.699999988,0.0289999992,20180419371331,794,15,1,21.3899994,26.2791252,0.0311381705,-0.0456489660,1.86926809E-05,30.0,1.08500004,3
794115100006330,47337278,2458227.874710115,58227.372789400000,15.0831537,0.0119002182,0,zg,233.96836040000000,57.902695500000000,1.021000028,0.0520000011,20180419372743,794,15,1,21.3299999,26.2767792,0.0321982875,-0.0469599664,2.03535874E-05,30.0,1.08399999,2
794115100006330,47446618,2458228.968090539,58228.466180600000,15.1021519,0.0119068921,0,zg,233.96837470000000,57.902671900000000,0.617999971,0.0099999998,20180420466157,794,15,1,21.1900005,26.2804394,0.0316928327,-0.0544749536,2.07446992E-05,30.0,1.12399995,2
794115100006330,47528439,2458229.786299566,58229.284398100000,15.1105843,0.0119099999,0,zg,233.96830290000000,57.902718400000000,0.906000018,-0.0049999999,20180421284329,794,15,1,20.9200001,26.2935219,0.0351599455,-0.1139142364,2.68440181E-05,30.0,1.22800004,2
794115100006330,47532528,2458229.827190451,58229.325289400000,15.1114931,0.0119103380,0,zg,233.96831430000000,57.902700900000000,0.537999988,-0.0000000000,20180421325243,794,15,1,21.2500000,26.3097439,0.0342412367,-0.1127247885,2.29690795E-05,30.0,1.13399994,2
794115100006330,47534745,2458229.849354524,58229.347453700000,15.0968380,0.0119049810,0,zg,233.96837310000000,57.902661400000000,0.742999971,0.0040000002,20180421347384,794,15,1,21.2800007,26.3030624,0.0318046659,-0.0923305228,1.99397073E-05,30.0,1.10200000,3
794115100006330,47636284,2458230.864737032,58230.362847200000,15.1200380,0.0119135883,0,zg,233.96834500000000,57.902670200000000,0.675000012,0.0240000002,20180422362801,794,15,1,21.5100002,26.2928810,0.0296571832,-0.0897328928,1.68885781E-05,30.0,1.08599997,2
794115100006330,47636467,2458230.866565712,58230.364675900000,15.1260099,0.0119159147,0,zg,233.96834540000000,57.902675700000000,0.875999987,0.0260000005,20180422364676,794,15,1,21.5499992,26.2928467,0.0279303696,-0.0927793607,1.48832687E-05,30.0,1.08399999,3
794115100006330,47639060,2458230.892491426,58230.390601900000,15.1429434,0.0119227590,0,zg,233.96835550000000,57.902665200000000,0.589999974,0.0270000007,20180422390602,794,15,1,21.4500008,26.1338081,0.0314430594,-0.0893097743,1.91962317E-05,30.0,1.07400000,2
794115100006330,47641474,2458230.916634657,58230.414745400000,15.1442537,0.0119233038,0,zg,233.96835740000000,57.902658500000000,0.677999973,0.0480000004,20180422414734,794,15,1,21.7000008,26.2900543,0.0262773819,-0.0833832249,1.32641453E-05,30.0,1.07900000,2
794115100006330,47738555,2458231.887433840,58231.385555600000,15.1192274,0.0119132763,0,zg,233.96835180000000,57.902657900000000,1.097000003,0.0680000037,20180423385509,794,15,1,21.6100006,26.2843323,0.0289593991,-0.0506111495,1.61779008E-05,30.0,1.07500005,2
794115100006330,47738646,2458231.888348129,58231.386469900000,15.1195316,0.0119133946,0,zg,233.96836510000000,57.902667400000000,0.753000021,0.0379999988,20180423386458,794,15,1,21.4899998,26.2926636,0.0307784099,-0.0616606623,1.82965923E-05,30.0,1.07500005,3
794115100006330,47741151,2458231.913394135,58231.411516200000,15.1422539,0.0119224722,0,zg,233.96839690000000,57.902682700000000,0.893000007,0.0340000018,20180423411505,794,15,1,21.2900009,26.2883835,0.0368385315,-0.0552928932,2.65035778E-05,30.0,1.07799995,2
794115100006330,47743342,2458231.935303578,58231.433425900000,15.1000290,0.0119061247,0,zg,233.96836810000000,57.902677600000000,0.986000001,0.0179999992,20180423433403,794,15,1,21.2900009,26.2819500,0.0322090723,-0.0470260829,2.01721068E-05,30.0,1.09300005,2
794115100006330,47826712,2458232.768997402,58232.267129600000,15.1660271,0.0119326888,0,zg,233.96836000000000,57.902649800000000,1.261999965,0.0450000018,20180424267083,794,15,1,20.5499992,26.1050930,0.0393531807,-0.0808885619,3.71853821E-05,30.0,1.25699997,2
794115100006330,47828556,2458232.787434687,58232.285567100000,15.1386137,0.0119209737,0,zg,233.96835970000000,57.902661700000000,0.499000013,-0.0070000002,20180424285556,794,15,1,20.8099995,26.2777004,0.0338953733,-0.0674682632,2.43394352E-05,30.0,1.20200002,2
794115100006330,47844704,2458232.948914251,58232.447048600000,15.1190214,0.0119131990,0,zg,233.96840050000000,57.902646700000000,2.102999926,0.1400000006,20180424446979,794,15,1,21.8400002,26.2732277,0.0273052081,-0.0563022085,1.41427718E-05,30.0,1.11199999,2
794115100006330,47844799,2458232.949863337,58232.447997700000,15.1001892,0.0119061824,0,zg,233.96838830000000,57.902676800000000,1.452000022,0.1040000021,20180424447975,794,15,1,21.8400002,26.2703152,0.0261622481,-0.0482670888,1.29989849E-05,30.0,1.11300004,3
794115100006330,47844988,2458232.951749915,58232.449884300000,15.1121054,0.0119105689,0,zg,233.96838500000000,57.902656400000000,0.919000030,0.0740000010,20180424449873,794,15,1,21.9099998,26.2702827,0.0262002498,-0.0557907932,1.30548797E-05,30.0,1.11600006,1
794115100006330,47930731,2458233.809169846,58233.307314800000,15.1598635,0.0119299684,0,zg,233.96836410000000,57.902652600000000,0.952000022,0.1400000006,20180425307315,794,15,1,21.2000008,26.2898560,0.0296805017,-0.0606534705,1.75804271E-05,30.0,1.14600003,2
794115100006330,48032466,2458234.826506451,58234.324664400000,15.1077461,0.0119089428,0,zg,233.96832900000000,57.902654300000000,0.703999996,0.0689999983,20180426324653,794,15,1,20.3099995,26.0183487,0.0425117239,-0.0330763534,4.86421231E-05,30.0,1.11399996,3
794115100006330,48032650,2458234.828346626,58234.326504600000,15.0969086,0.0119050052,0,zg,233.96835060000000,57.902660800000000,0.606000006,0.0439999998,20180426326493,794,15,1,20.3799992,26.1014538,0.0419049039,-0.0506596565,4.71625135E-05,30.0,1.11099994,2
794115100006330,48035292,2458234.854769887,58234.352928200000,15.1312008,0.0119179729,0,zg,233.96834530000000,57.902658300000000,0.681999981,0.0900000036,20180426352894,794,15,1,19.8999996,25.8958511,0.0439295061,-0.0200375430,6.71210219E-05,30.0,1.08500004,2
794115100006330,48036371,2458234.865556845,58234.363715300000,15.1153030,0.0119117768,0,zg,233.96837070000000,57.902679800000000,1.210999966,0.1000000015,20180426363715,794,15,1,20.3099995,26.0249538,0.0386980847,-0.0379119441,4.21391378E-05,30.0,1.07900000,2
794115100006330,48038940,2458234.891250910,58234.389409700000,15.1214342,0.0119141284,0,zg,233.96836260000000,57.902680100000000,0.634000003,0.0560000017,20180426389410,794,15,1,20.1000004,25.9480801,0.0408793837,-0.0346391387,5.12717670E-05,30.0,1.07500005,2
794115100006330,48041111,2458234.912952025,58234.411111100000,15.1409187,0.0119219199,0,zg,233.96839540000000,57.902669200000000,1.172000051,0.1659999937,20180426411065,794,15,1,20.0300007,25.8195362,0.0424102172,-0.0268585812,6.13294542E-05,30.0,1.08200002,2
794115100006330,48045547,2458234.957314835,58234.455474500000,15.1290026,0.0119170975,0,zg,233.96836160000000,57.902671900000000,1.090000033,0.1280000061,20180426455428,794,15,1,20.5599995,25.9464245,0.0422097370,-0.0374520198,4.32552115E-05,30.0,1.13300002,2
794115100006330,48045642,2458234.958263922,58234.456423600000,15.1466103,0.0119242901,0,zg,233.96834950000000,57.902675600000000,0.953000009,0.0599999987,20180426456400,794,15,1,20.6599998,25.9810429,0.0383211821,-0.0409836695,3.28774659E-05,30.0,1.13399994,3
794115100006330,48130894,2458235.810775794,58235.308946800000,15.1223125,0.0119144693,0,zg,233.96834730000000,57.902662800000000,0.509000003,0.0769999996,20180427308912,794,15,1,20.7900009,26.2789326,0.0358524732,-0.0376592502,2.87281546E-05,30.0,1.13399994,1
794115100006330,48130986,2458235.811690083,58235.309861100000,15.1296043,0.0119173359,0,zg,233.96834680000000,57.902650300000000,0.836000025,0.0590000004,20180427309850,794,15,1,20.7399998,26.2922459,0.0361005031,-0.0438307188,2.94528309E-05,30.0,1.13199997,3
794115100006330,48131228,2458235.814109050,58235.312280100000,15.1204939,0.0119137652,0,zg,233.96835340000000,57.902663600000000,0.709999979,0.0670000017,20180427312245,794,15,1,20.6900005,26.2940884,0.0359121375,-0.0481430851,3.00702959E-05,30.0,1.12800002,2
794115100006330,48133128,2458235.833113397,58235.331284700000,15.1122284,0.0119106155,0,zg,233.96836110000000,57.902669700000000,0.648999989,0.0640000030,20180427331285,794,15,1,20.3700008,26.2987518,0.0362966768,-0.0383311547,3.46987690E-05,30.0,1.10200000,2
794115100006330,48134596,2458235.847789102,58235.345960600000,15.1087494,0.0119093163,0,zg,233.96834710000000,57.902662800000000,0.726999998,0.0619999990,20180427345914,794,15,1,20.4799995,26.2952709,0.0396247841,-0.0369989052,3.97761069E-05,30.0,1.08800006,2
794115100006330,48136906,2458235.870890689,58235.369062500000,15.1106968,0.0119100399,0,zg,233.96838630000000,57.902687100000000,0.560000002,0.0570000000,20180427369062,794,15,1,20.4799995,26.3042336,0.0360152051,-0.0276864357,3.25519759E-05,30.0,1.07599998,1
794115100006330,48136997,2458235.871805079,58235.369976900000,15.1267281,0.0119161969,0,zg,233.96835030000000,57.902669800000000,1.325000048,0.1040000021,20180427369977,794,15,1,20.3199997,26.3043232,0.0365960412,-0.0458454229,3.48074827E-05,30.0,1.07599998,3
794115100006330,48137089,2458235.872719366,58235.370891200000,15.1139793,0.0119112758,0,zg,233.96838610000000,57.902669100000000,1.126000047,0.0979999974,20180427370891,794,15,1,20.4500008,26.3035450,0.0349112265,-0.0416462235,3.19041355E-05,30.0,1.07500005,2
794115100006330,48144870,2458235.950530798,58235.448703700000,15.1104174,0.0119099375,0,zg,233.96835650000000,57.902707800000000,1.049999952,0.0230000000,20180427448681,794,15,1,20.1299992,26.2868977,0.0396214612,-0.0301757101,4.53064567E-05,30.0,1.12600005,2
794115100006330,48236354,2458236.865356206,58236.363541700000,15.1150923,0.0119116977,0,zg,233.96832660000000,57.902668700000000,1.527999997,0.0850000009,20180428363542,794,15,1,20.0599995,26.2499962,0.0406441763,-0.0269576833,4.96289831E-05,30.0,1.07700002,2
794115100006330,48236445,2458236.866270491,58236.364456000000,15.1025734,0.0119070457,0,zg,233.96836600000000,57.902695100000000,1.218999982,0.0790000036,20180428364456,794,15,1,20.1299992,26.2454185,0.0366299674,-0.0238147583,4.08381093E-05,30.0,1.07599998,3
794115100006330,48238980,2458236.891617337,58236.389803200000,15.0964527,0.0119048441,0,zg,233.96836190000000,57.902682200000000,1.077999949,0.0979999974,20180428389792,794,15,1,20.0699997,26.2482510,0.0424820893,-0.0140157826,5.67494353E-05,30.0,1.07599998,2
794115100006330,48241283,2458236.914649411,58236.412835600000,15.1056662,0.0119081754,0,zg,233.96833080000000,57.902696600000000,1.292999983,0.0489999987,20180428412789,794,15,1,19.9400005,26.2524509,0.0398395509,-0.0307663195,5.18816778E-05,30.0,1.08700001,2
794115100006330,48245164,2458236.953456757,58236.451643500000,15.0919161,0.0119032413,0,zg,233.96835530000000,57.902686000000000,0.919000030,0.0619999990,20180428451609,794,15,1,20.2900009,26.2426014,0.0384064503,-0.0270671751,3.90012901E-05,30.0,1.13499999,2
794115100006330,48245305,2458236.954868836,58236.453055600000,15.0802078,0.0118992217,0,zg,233.96834850000000,57.902692600000000,0.867999971,0.0780000016,20180428453056,794,15,1,20.2999992,26.2228374,0.0386361331,-0.0315802470,3.98831362E-05,30.0,1.13800001,3
794115100006330,48247243,2458236.974243559,58236.472430600000,15.0923691,0.0119033996,0,zg,233.96837000000000,57.902667200000000,0.772000015,0.0560000017,20180428472419,794,15,1,20.2800007,26.2309380,0.0364345573,-0.0286880936,3.56436249E-05,30.0,1.17799997,2
794115100006330,48248912,2458236.990933118,58236.489120400000,15.0874481,0.0119016869,0,zg,233.96835240000000,57.902665000000000,0.723999977,0.0710000023,20180428489097,794,15,1,20.4799995,26.2139149,0.0374497697,-0.0226231627,3.61778548E-05,30.0,1.22099996,2
794115100006330,48333173,2458237.833536832,58237.331736100000,15.0957556,0.0119045954,0,zg,233.96835540000000,57.902662900000000,0.685999990,0.0399999991,20180429331701,794,15,1,19.7399998,25.9867420,0.0415245295,-0.0474727042,7.10897002E-05,30.0,1.09599996,2
794115100006330,48333971,2458237.841511217,58237.339710600000,15.0858068,0.0119011225,0,zg,233.96835670000000,57.902676600000000,0.804000020,0.1049999967,20180429339664,794,15,1,20.0499992,26.2467537,0.0410614386,-0.0267147142,5.46606934E-05,30.0,1.08899999,3
794115100006330,48334062,2458237.842425603,58237.340625000000,15.0753431,0.0118976021,0,zg,233.96837190000000,57.902680200000000,1.049000025,0.0900000036,20180429340613,794,15,1,20.0599995,26.2622585,0.0392627716,-0.0316856317,4.74426270E-05,30.0,1.08800006,2
794115100006330,48337177,2458237.873570956,58237.371770800000,15.0852709,0.0119009400,0,zg,233.96834510000000,57.902671400000000,0.670000017,0.0450000018,20180429371759,794,15,1,19.9899998,26.2751160,0.0416046530,-0.0219756681,5.45275507E-05,30.0,1.07400000,2
794115100006330,48338543,2458237.887239757,58237.385439800000,15.0605154,0.0118928412,0,zg,233.96836000000000,57.902677800000000,0.836000025,0.0619999990,20180429385370,794,15,1,20.0400009,26.2842541,0.0410847440,-0.0259704702,5.18187662E-05,30.0,1.07500005,2
794115100006330,48342420,2458237.926000790,58237.424201400000,15.0989227,0.0119057270,0,zg,233.96833500000000,57.902673400000000,1.111999989,0.0909999982,20180429424201,794,15,1,19.9400005,26.2718353,0.0437521338,-0.0343131572,6.41022634E-05,30.0,1.10099995,2
